assessmentId,internalTaxonId,scientificName,LiteratureMass,MassMesurement,MassSource,Remove,redlistCategory,redlistCriteria,yearPublished,assessmentDate,criteriaVersion,language,rationale,habitat,threats,citation,uncertainty,specificity,population,populationTrend,negation,SuperArchipelago,Archipelago,ArchipelagoPreviouslyInhabited,ArchipelagoColonised,Location,LocationColonised,LocationPreviouslyInhabited,WeigeltID,Mass,NewColony,Island,LakeSpring ,range,useTrade,systems,conservationActions,realm,yearLastSeen,yearLastSeen_cleaned,possiblyExtinct,possiblyExtinctInTheWild,scopes,z,scientificName_1,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes,Edit notes,References
128263979,103780156,Acrocephalus astrolabii,,,,,Extinct,,2018,2016-10-01 00:00:00 UTC,3.1,English,"This species is Extinct. It was not recorded since the type series collection in 1838 or 1839 (Holyoak and Thibault 1978, Kennerley and Pearson 2010). The causes of this extinction are unknown, as the precise home of this distinctive <em>Acrocephalus</em> had been uncertain, although it is now thought to have come from the Gambier Islands, French Polynesia.<p></p> <p></p>",<p></p>,<br/><p></p>,No,,0 Missing,None remain.,,,Polynesia,Gambier Islands,Yes,1834,Gambier Islands,,,,,Yes,Yes,,"This species is known&#160;from a specimen that was previously thought to have come from Yap, Federated States of Micronesia<span style=""font-weight: bold;""> </span>in 1838 or 1839; this, however, was an error and it actually came from the Gambier Islands, <strong>French Polynesia </strong>(Cibois <em>et al. </em>2011). It has not been recorded since and hence is considered extinct (Holyoak and Thibault 1978, Kennerley and Pearson 2010).<p></p>",,Terrestrial|Freshwater (=Inland waters),<p></p>,Oceanian,1839,1839,FALSE,FALSE,Global,Acrocephalus astrolabii,Acrocephalus astrolabii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,astrolabii,,,,,"Holyoak &amp; Thibault, 1978","<p><em>Acrocephalus luscinius, A. hiwae, A. yamashinae, A. astrolabii </em>and<em> A. nijoi </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. luscinius</em> following Sibley and Monroe (1990, 1993).</p>",,
119548168,103780078,Acrocephalus luscinius,,,,,Extinct,,2017,2016-10-01 00:00:00 UTC,3.1,English,"This species qualifies as Extinct because of a very rapid rate of decline in its very small global population observed over the past three generations. &#160;It is likely that the introduced Brown Tree Snake&#160;<em>Boiga irregularis</em>&#160;delivered the final blow to the species following significant habitat loss from wetland drainage and increased frequency in fires, potential impacts from pesticides and impacts of a variety of additional introduced species (Reichel&#160;<em>et al.</em>1992, Kennerley and Pearson 2010).<p></p> <p></p>","<em>Acrocephalus luscinius</em>&#160;was almost exclusively found in freshwater wetland and wetland edge vegetation (Engbring <em>et al</em>. 1982,<strong></strong> Reichel <em>et al.</em> 1992, USFWS 1998)<strong></strong>. <p></p>","Several factors in combination are likely to have caused the species's extirpation, including wetland destruction, predation by the introduced Brown Tree Snake (<em>Boiga irregularis</em>), pesticide-use and major fires.<br/><p></p>",No,Yes,4 Non-specific threats,"The last confirmed sighting of this species was made in 1969, having been said to still be ‘fairly common’ in parts of the Agana Swamp in 1967 or 1968 before rapidly disappearing from this, the species’ last site (Reichel&#160;<em>et al.</em>&#160;1992). As with&#160;<em>A. yamashinae</em>&#160;the species was primarily restricted to wetland habitats, which suffered considerable disturbance (Reichel&#160;<em>et al.</em>&#160;1992). It is likely that the introduced Brown Tree Snake&#160;<em>Boiga irregularis</em>&#160;delivered the final blow to the species following significant habitat loss from drainage and fires, potential impacts from pesticides and impacts of a variety of additional introduced species (Reichel&#160;<em>et al.&#160;</em>1992, Kennerley and Pearson 2010).",,,Micronesia,Mariana Islands,Yes,1667,Guam,1668,Yes,74754,30.55,Yes,Yes,,This species is historically known from <strong>Guam (to USA).</strong><p></p>,,Terrestrial|Freshwater (=Inland waters),<p></p>,Oceanian,1969,1969,FALSE,FALSE,Global,Acrocephalus luscinius,Acrocephalus luscinius,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,luscinius,,,,,"(Quoy &amp; Gaimard, 1830)","<p><em>Acrocephalus luscinius, A. hiwae, A. yamashinae, A. astrolabii </em>and<em> A. nijoi </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. luscinius</em> following Sibley &amp; Monroe (1990, 1993).</p>",,
117345149,22735592,Acrocephalus musae,,,,,Extinct,,2017,2016-10-01 00:00:00 UTC,3.1,English,This species was lost from both islands where it used to occur in the late 1800s or early 1900s and is now Extinct.&#160;<p></p>,It was thought to breed exclusively in bamboo thickets (P. Raust <em>in litt. </em>2007)<strong></strong>.  <p></p>,"The introduction of&#160;feral cats <em>Felis catus</em>, rats <em>Rattus </em>spp.&#160;(A. Gouni<em> in litt. </em>2012) and&#160;many alien bird species, including the aggressive Common Myna <em>Acridotheres tristis</em>, may have contributed to its extinction (Thibault 1988, Seitre and Seitre 1991).<strong></strong>  <p></p>",Yes,Yes,4 Non-specific threats,The population was lost from the both islands by the early 1900s.,,,Polynesia,Society Islands,Yes,1843,"Raiatea, Huanhine",,,,,Yes,Yes,,"<em>Acrocephalus&#160;</em><span style=""font-style: italic;"">musae</span>&#160;(including&#160;<span style=""font-style: italic;"">garretti)</span>&#160;went extinct on the islands of Raiatea and Huahine respectively, in the Society Islands,&#160;<strong>French Polynesia</strong>, in the late 1800s or early 1900s.  <p></p>",,Terrestrial,<strong><br/></strong><p></p>,Oceanian,1900,1900,FALSE,FALSE,Global,Acrocephalus musae,Acrocephalus musae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,musae,,,,,"(Forster, 1844)","<p><em>Acrocephalus caffer, A. musae </em>and<em> A. longirostris</em> (del Hoyo and Collar 2016) were previously lumped as <em>A. caffer</em> following Sibley and Monroe (1990, 1993).</p>",,
119548740,103780109,Acrocephalus nijoi,,,,,Extinct,,2017,2016-10-01 00:00:00 UTC,3.1,English,"There are no records of the species since 1995, despite extensive surveys in 2000, 2001, 2008 and 2009. Additionally it is possible that the last few records actually pertain to dispersing individuals of&#160;<em>Acrocephalus hiwae </em>(Marshall <em>et al. </em>2009).&#160; It is therefore classified as Extinct.","It inhabited formerly disturbed areas vegetated by groves of trees and thickets. (Engbring <em>et al</em>. 1982,<strong></strong> Reichel <em>et al.</em> 1992, USFWS 1998)<strong></strong>. <p></p>","Introduced predators, including feral cats <span style=""font-style: italic; "">(Felis catus</span>) and rats (<em style="""">Rattus</em> spp.), and possibly monitor lizard (<em style="""">Varanus indicus</em>), may have been a large factor in the declines, or possibly the impact of Ivy Gourd&#160;<em>Coccinia grandis&#160;</em>(USFWS 1998, Mosher 2006)<strong style=""""></strong>.  <br/><p></p>",Yes,Yes,5 Specific description,"A tiny population was reported to remain on the uninhabited island but has not been observed on the island since the mid-1990s despite extensive surveys in 2000, 2001, 2008, and 2009 (USFWS 1998, Esselstyn&#160;<span style=""font-style: italic;"">et al.&#160;</span>2003, Camp&#160;<span style=""font-style: italic;"">et al.&#160;</span>2009b, Amidon&#160;<em>et al.</em>&#160;2014), and the species is now considered to be Extinct.",,,Micronesia,Mariana Islands,Yes,1667,Aguijan,1930,No,75004,,Yes,Yes,,This species is historically known only from Aguijan in the <strong>Northern Mariana Islands (to USA).&#160;</strong><p></p>,,Terrestrial|Freshwater (=Inland waters),"<strong>Conservation and Research Actions Underway</strong><br/>A recovery plan exists for the pre-split taxon (U.S. Fish and Wildlife Service 1998) but there has been little or no active management for the species to date and the milestones in the plan are now out of date. However, provisions to protect habitat and mitigate loss have generally been included in major land development projects. In 1989, a goat removal programme was begun on Aguijan but, by 1995, goat populations had begun to rebound with reduced hunting pressure. Trap lines for snakes are maintained at ports, night searches are conducted and a sniffer dog programme has recently been established. Publicity campaigns were conducted to raise the general awareness of island residents, including port workers, about the dangers of snake colonisation (USFWS 1998)<strong></strong><strong></strong>. Repeat surveys have been conducted in 2000, 2001, 2008, and 2009 (USFWS 1998, Esselstyn <span style=""font-style: italic; "">et al. </span>2003, Camp <span style=""font-style: italic; "">et al. </span>2009b, Amidon <em>et al.</em> 2014).<br/><br/><p></p><strong>Conservation and Research Actions Proposed</strong><br/>Repeat surveys of the avifauna of Aguijan: should any <em>Acrocephalus </em>be discovered, enact measures from the Species Recovery Plan and additionally genetically sample the individuals to establish that they are <em>A. nijoi </em>and not a secondary arrival of <em>A. hiwae. </em>If the latter, enact measures from the Species Recovery Plan for that species.<p></p>",Oceanian,1995,1995,FALSE,FALSE,Global,Acrocephalus nijoi,Acrocephalus nijoi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,nijoi,,,,,"(Yamashina, 1940)","<p><em>Acrocephalus luscinius, A. hiwae, A. yamashinae, A. astrolabii </em>and<em> A. nijoi </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. luscinius</em> following Sibley &amp; Monroe (1990, 1993).</p>",,
119549229,103780103,Acrocephalus yamashinae,,,,,Extinct,,2017,2016-10-01 00:00:00 UTC,3.1,English,"The species is considered to have become extinct prior to the 1981 volcanic eruption on Pagan, though this rather destroyed hopes of the species persisting to the current day. Surveys in the 1970s, 1980s, in 2000 and in 2010 all failed to find any trace of the species.<p></p> <p></p>","It was almost exclusively found in freshwater wetland and wetland edge vegetation (Engbring <em>et al</em>. 1982,<strong></strong> Reichel <em>et al.</em> 1992, USFWS 1998)<strong></strong>. <p></p>",<p></p>,No,,0 Missing,"On Pagan virtually all vegetative ground cover was effectively removed at certain periods during the 20th century through a variety of agents including human development, introduced feral ungulates and finally a volcanic eruption in 1981 (Reichel&#160;<em>et al.&#160;</em>1992). However, there had not been any records for some time prior to this, with reports of reed-warblers being present by D. Aldan and J. Sablan into at least the 1960s (Reichel&#160;<em>et al.</em>&#160;1992) appearing to be the last observations. Unsuccessful searches took place in the late 1970s (Tenorio and Associates 1979), between 1983 and 1989 (Reichel&#160;<em>et al.</em>&#160;1992), in 1999 and 2000 (Division of Fish and Wildlife 2000) and in June 2010 (Marshall and Amidon 2010). The volcanic eruptions in 1981 appear to mark a full stop to the possibility of the species persisting, as all herbaceous and virtually all woody vegetation was destroyed in the last known site, around the upper lake (Reichel&#160;<em>et al.&#160;</em>1992).",,,Micronesia,Mariana Islands,Yes,1667,Pagan,,,75290,,Yes,Yes,,This species is historically known from Pagan in the <strong>Northern Mariana Islands (to USA). </strong>It probably went extinct in the early 1970s.<p></p>,,Terrestrial|Freshwater (=Inland waters),<p></p>,Oceanian,1969,1969,FALSE,FALSE,Global,Acrocephalus yamashinae,Acrocephalus yamashinae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,yamashinae,,,,,"(Taka-Tsukasa, 1931)","<p><em>Acrocephalus luscinius, A. hiwae, A. yamashinae, A. astrolabii </em>and<em> A. nijoi </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. luscinius</em> following Sibley &amp; Monroe (1990, 1993).</p>",,
11068836,46603,Adiantum lianxianense,,,,,Extinct,,2004,2004-04-30 00:00:00 UTC,3.1,English,,,,No,,0 Missing,,,,,,,,China,,,,,No,No,,,,Terrestrial,,Palearctic,,,FALSE,FALSE,Global,Adiantum lianxianense,Adiantum lianxianense,PLANTAE,TRACHEOPHYTA,POLYPODIOPSIDA,POLYPODIALES,PTERIDACEAE,Adiantum,lianxianense,,,,,Ching &amp; Y.X.Ling in Y.X.Ling,,,
13059373,524,Advena campbelli,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,,,,No,,0 Missing,,,,Australia,Norfolk Island Group,No,1788,Norfolk Island,,,,,Yes,Yes,,,,Terrestrial,,Australasian,,,FALSE,FALSE,Global,Advena campbellii,Advena campbelli,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Advena,campbelli,,,,,"Gray, 1834",,,
208118758,62184893,Aegolius gradyi,,,,,Extinct,,2022,2021-09-22 00:00:00 UTC,3.1,English,This species was described from fossil records and likely accounts for observations of owls on Bermuda in the early 17th century. It is long Extinct.,"Nothing is known, although it presumably inhabited native forest.","<p>The cause of extinction is unknown, but may have been driven by the decline of native cedar and palmetto trees following human colonisation, along with the arrival of alien predators and competitors (Olson 2012).<br/></p>",Yes,Yes,"2 Extinction cause specied as unknown, or similar.",No extant population remains.,,,Bermuda,Bermuda,No,1612,Bermuda,,No,20203,,Yes,Yes,,"<em>Aegolius gradyi</em> is known only from <strong>Bermuda</strong>. It was described from fossil remains by Olson (2012) who, in  reviewing accounts dating from the early 1600s, considers it likely to  have persisted into the historic period.",,Terrestrial,,Nearctic,1600s,1605,FALSE,FALSE,Global,Aegolius gradyi,Aegolius gradyi,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Aegolius,gradyi,,,,,"Olson, 2012",<em>Aegolius gradyi</em> (del Hoyo and Collar 2014) was newly described from fossil remains by Olson (2012).,,
13066717,611,Afrocyclops pauliani,,,,,Extinct,,1996,1996-08-01 00:00:00 UTC,2.3,English,Collected near Antananarivo from a small pool in 1951; not collected since in numerous collections on Madagascar (Dussart 1982).,,,No,,0 Missing,,,,Indian Ocean,,,,Madagascar,1508,Yes,54284,,Yes,Yes,,Collected near Tananarive in small pool in 1951; not collected since in numerous sample on Madagascar&#160;(Janet Reid pers comm 1995),,Freshwater (=Inland waters),,Afrotropical,1951,1951,FALSE,FALSE,Global,Afrocyclops pauliani,Afrocyclops pauliani,ANIMALIA,ARTHROPODA,HEXANAUPLIA,CYCLOPOIDA,CYCLOPIDAE,Afrocyclops,pauliani,,,,,"Lindberg, 1951",,,
123986038,123986030,Agave lurida,,,,,Extinct in the Wild,,2020,2018-02-15 00:00:00 UTC,3.1,English,"After numerous expeditions to locate <em>Agave lurida</em> have failed, and due to its incredibly small range where it should be possible to locate, this species is considered to be Extinct in the Wild (García-Mendoza, 2004). There are only a few specimens left in <em>ex-situ</em> collections, which is a concern for the extinction of the species in the near future.",This species is known from a very small area dominated by tropical dry shrubland.,The habitat where the species used to occur shows signs of disturbance by overgrazing.,No,No,4 Non-specific threats,"This agave is only known from a few individuals, so no information on population is available. This species was collected by Gentry in 1963 and in 2001 by García-Mendoza&#160; (A. García-Mendoza pers. comm. 2019). After numerous unsuccessful attempts to locate individuals of this species in the wild, this agave is suspected to be extinct in the wild.",,,,,,,Mexico,1519,Yes,,,Yes,No,,"<em>Agave lurida</em> is known from a single locality in Oaxaca, Mexico and ranges from 1,800 to 1,900 m asl.","Historically, <em>Agave lurida </em>was reported to be used for its fibres.",Terrestrial,"This species is not located within a protected area. It is listed as Endangered in Mexico's National List of Threatened Species NOM-059-SEMARNAT-2010. The plant collected in 2001 is conserved in the Jardín Entnobotánico de Oaxaca, where in 2008, it produced flowers and seeds from which no more than 50 individuals were produced (A. García-Mendoza pers. comm. 2019).",Neotropical,2001,2001,FALSE,FALSE,Global,,Agave lurida,PLANTAE,TRACHEOPHYTA,LILIOPSIDA,ASPARAGALES,ASPARAGACEAE,Agave,lurida,,,,,Aiton,,,
